Date,Part_Number,Quantity,Unit_Price,Order_Amount,State
2023-02-01,B7894Z,821,470.09,385943.89,Indiana
2023-05-01,B6001Z,644,337.53,217369.32,West Virginia
2024-07-16,D1774X,7,78.13,546.91,Montana
2024-01-24,D1774X,761,399.8,304247.8,Maryland
2023-10-02,C4514Z,782,450.36,352181.52,Arizona
2024-03-02,E8291X,524,330.22,173035.28,New York
2023-05-22,E8291X,408,204.17,83301.36,Maine
2023-12-18,B4760Z,606,379.88,230207.28,North Dakota
2023-05-13,E3368Y,526,215.85,113537.1,Tennessee
2023-06-02,A8547Z,245,265.25,64986.25,Vermont
2024-09-05,D8616Z,825,165.42,136471.5,West Virginia
2024-06-05,C5387X,630,230.23,145044.9,Texas
2024-05-12,D7678Y,478,177.36,84778.08,Mississippi
2023-11-23,C6923Y,59,380.74,22463.66,Maine
2023-03-08,E4711Y,179,389.27,69679.33,Colorado
2024-05-22,E7964Y,124,219.48,27215.52,Montana
2023-10-20,A7073Y,977,156.89,153281.53,Connecticut
2023-10-24,C8665X,531,461.37,244987.47,New Mexico
2024-03-18,A3019X,239,99.04,23670.56,Oregon
2023-04-29,D5372X,782,182.74,142902.68,Maine
2023-03-28,C4514Z,25,285.65,7141.25,California
2023-01-12,A2431Y,297,79.88,23724.36,Arkansas
2023-12-12,A7073Y,259,427.84,110810.56,Iowa
2024-08-25,C3141X,127,336.14,42689.78,Rhode Island
2023-06-05,E5635Z,187,230.93,43183.91,South Dakota
2023-11-07,D2275Z,502,452.13,226969.26,Iowa
2023-01-21,C1391X,938,38.4,36019.2,New York
2024-07-08,A7649Y,784,144.35,113170.4,Hawaii
2023-06-01,A7547Y,656,300.19,196924.64,Michigan
2023-04-12,A8262Y,399,112.76,44991.24,Iowa
2024-06-01,A2431Y,850,106.15,90227.5,Massachusetts
2024-04-03,B1257Y,753,29.77,22416.81,Delaware
2023-04-26,C8665X,200,373.19,74638.0,Oklahoma
2024-03-20,B2539Y,751,304.77,228882.27,Delaware
2024-03-14,C9555X,14,493.59,6910.26,Wyoming
2023-03-01,C4311X,343,398.71,136757.53,North Dakota
2024-12-09,D5372X,737,202.45,149205.65,Alabama
2024-01-07,C1391X,377,105.98,39954.46,Georgia
2023-03-04,B1877Z,379,216.42,82023.18,Virginia
2023-10-13,D7774Z,1,314.78,314.78,Massachusetts
2024-09-11,C1391X,24,452.41,10857.84,Texas
2023-08-23,C8665X,763,285.03,217477.89,Pennsylvania
2023-01-01,D8211X,466,164.22,76526.52,Washington
2024-08-13,E8291X,639,402.1,256941.9,Maine
2024-07-07,C2671Z,457,403.19,184257.83,Texas
2024-07-22,E9867Z,271,155.43,42121.53,Idaho
2023-11-16,E6371Z,201,119.22,23963.22,Virginia
2024-03-17,D6404X,685,331.78,227269.3,South Carolina
2023-07-11,A7903Z,162,199.75,32359.5,Massachusetts
2024-12-14,C3141X,486,394.67,191809.62,Vermont
2024-09-09,A5665Z,807,187.97,151691.79,Vermont
2023-07-13,C1619Y,969,471.41,456796.29,Oregon
2023-07-08,A7649Y,66,465.39,30715.74,New Hampshire
2023-07-24,E5635Z,660,125.93,83113.8,California
2024-12-03,E8474Y,853,26.75,22817.75,Ohio
2024-02-18,D4747X,832,374.51,311592.32,Missouri
2023-04-14,D4267Y,11,466.57,5132.27,Massachusetts
2023-04-11,B7894Z,955,334.1,319065.5,Arizona
2024-05-10,A3019X,560,215.71,120797.6,Louisiana
2023-11-21,D1757X,749,163.49,122454.01,Arkansas
2023-02-21,C1619Y,184,135.2,24876.8,Kansas
2023-01-05,A7547Y,104,63.04,6556.16,Kentucky
2024-11-07,D2429Z,740,209.63,155126.2,Connecticut
2023-08-09,C3068X,409,40.12,16409.08,Wyoming
2024-10-26,B1877Z,661,183.33,121181.13,Tennessee
2024-02-09,A2690Z,349,244.03,85166.47,Wyoming
2023-06-17,B1257Y,592,312.57,185041.44,Maryland
2023-11-08,D4356Z,406,313.21,127163.26,South Carolina
2024-04-03,D8490X,867,71.53,62016.51,Georgia
2024-12-13,B1605Z,999,77.12,77042.88,Missouri
2024-01-27,B1877Z,128,489.09,62603.52,New Hampshire
2024-10-26,D4356Z,200,78.37,15674.0,Utah
2024-09-19,C8665X,93,151.51,14090.43,Colorado
2023-02-15,E2559X,657,371.69,244200.33,Kentucky
2024-10-27,D1774X,305,262.26,79989.3,Rhode Island
2023-07-23,C6923Y,736,172.15,126702.4,Pennsylvania
2024-02-13,A8719Y,377,103.26,38929.02,Utah
2023-01-02,A9602Y,450,326.84,147078.0,New York
2023-08-25,D6404X,491,458.02,224887.82,Mississippi
2024-09-16,A7649Y,720,327.83,236037.6,Oregon
2024-04-24,D7678Y,286,53.42,15278.12,Kansas
2023-08-12,C9115X,442,263.68,116546.56,Hawaii
2024-07-25,A6151X,516,263.57,136002.12,Idaho
2024-07-13,C3068X,484,483.06,233801.04,Michigan
2023-04-25,A8719Y,244,267.01,65150.44,Alabama
2023-06-17,C3068X,790,401.48,317169.2,Alabama
2024-08-30,D6404X,973,300.01,291909.73,New Mexico
2023-07-22,C9277Y,802,278.72,223533.44,Ohio
2024-03-02,E1490Y,689,53.19,36647.91,Louisiana
2024-10-25,D7701X,314,18.97,5956.58,Utah
2024-04-16,C2671Z,827,18.42,15233.34,North Carolina
2024-07-20,A7073Y,362,393.59,142479.58,Rhode Island
2023-04-05,A9602Y,105,442.93,46507.65,Connecticut
2024-08-26,A4168Z,191,322.0,61502.0,South Carolina
2024-04-17,D2275Z,513,21.75,11157.75,Tennessee
2024-09-07,A6184Y,585,170.51,99748.35,Vermont
2024-08-09,B4684Z,81,170.81,13835.61,Washington
2024-11-23,A3019X,111,12.05,1337.55,Iowa
2023-12-18,E8291X,330,158.66,52357.8,Massachusetts
2024-08-12,E4711Y,723,326.97,236399.31,Mississippi
2023-04-28,D2275Z,594,379.18,225232.92,South Dakota
2023-03-20,E9867Z,250,138.57,34642.5,Iowa
2023-10-20,D4455Z,839,263.65,221202.35,Washington
2023-07-06,D8938X,555,364.09,202069.95,North Carolina
2023-07-29,B6001Z,224,208.67,46742.08,Kentucky
2023-08-13,D7701X,967,498.85,482387.95,Mississippi
2024-04-08,C1619Y,568,102.54,58242.72,Arizona
2023-11-24,E8719Z,264,286.14,75540.96,New Mexico
2023-09-15,B4684Z,970,205.17,199014.9,Pennsylvania
2024-07-30,C9555X,685,432.42,296207.7,New York
2024-05-20,C1619Y,754,110.96,83663.84,Idaho
2024-07-09,A7903Z,987,211.58,208829.46,Vermont
2023-08-22,D1757X,67,96.1,6438.7,Wisconsin
2024-03-12,E7964Y,604,198.77,120057.08,Washington
2024-08-22,A5783Y,791,415.62,328755.42,California
2024-07-20,D2477Z,272,11.79,3206.88,Georgia
2024-07-23,D4167X,468,298.57,139730.76,Connecticut
2024-07-21,A5783Y,312,329.79,102894.48,Missouri
2023-10-20,D2429Z,999,198.42,198221.58,Ohio
2023-12-03,D8424Y,842,253.84,213733.28,Oklahoma
2023-08-07,C5664Y,870,142.34,123835.8,South Dakota
2024-07-03,A2740X,399,459.06,183164.94,South Dakota
2024-03-13,C4514Z,261,483.98,126318.78,Minnesota
2024-04-18,D1774X,448,351.89,157646.72,Delaware
2024-03-23,D7678Y,643,165.35,106320.05,Missouri
2023-09-02,D8424Y,776,273.25,212042.0,Mississippi
2023-10-22,C1391X,910,394.86,359322.6,New Jersey
2023-10-14,B3057Y,429,372.09,159626.61,Pennsylvania
2024-02-13,D1757X,824,161.64,133191.36,Minnesota
2024-08-29,E8719Z,18,498.46,8972.28,Louisiana
2024-04-19,A6615Z,696,132.98,92554.08,Maryland
2023-03-08,B6001Z,707,145.19,102649.33,Nevada
2023-06-23,D8490X,547,101.91,55744.77,Alaska
2024-03-02,A7547Y,815,324.94,264826.1,Indiana
2023-05-25,A1335Y,680,96.18,65402.4,Colorado
2024-02-16,D9520Z,480,314.58,150998.4,Ohio
2024-12-26,D9236Y,459,451.99,207463.41,New Jersey
2024-12-24,D9520Z,877,389.97,342003.69,Nebraska
2023-05-02,D7713Z,255,282.26,71976.3,Louisiana
2024-03-19,B2539Y,486,482.43,234460.98,Utah
2024-02-11,B1257Y,173,258.77,44767.21,Georgia
2023-10-15,D6404X,407,444.06,180732.42,New Jersey
2024-11-07,A7903Z,823,314.18,258570.14,Texas
2023-11-24,A7903Z,163,183.79,29957.77,Utah
2024-06-16,A2690Z,681,139.51,95006.31,Missouri
2024-03-24,A1335Y,942,194.23,182964.66,Wisconsin
2023-09-14,A8719Y,901,280.37,252613.37,West Virginia
2023-01-23,D4267Y,790,416.87,329327.3,New Hampshire
2023-05-08,D7678Y,697,485.21,338191.37,Nevada
2024-02-14,B7894Z,824,288.58,237789.92,Vermont
2024-04-16,C2671Z,396,305.31,120902.76,Delaware
2024-07-19,E4711Y,253,40.43,10228.79,West Virginia
2023-09-03,D4267Y,902,75.05,67695.1,North Carolina
2023-10-07,A7547Y,246,124.19,30550.74,Delaware
2023-08-27,E8474Y,831,245.01,203603.31,Idaho
2024-12-05,C5387X,763,284.33,216943.79,Oklahoma
2023-06-26,E5635Z,597,150.12,89621.64,Arkansas
2024-11-08,B8096X,696,278.62,193919.52,Alaska
2023-02-23,D9520Z,381,403.11,153584.91,Alabama
2023-08-11,D7701X,924,241.1,222776.4,Pennsylvania
2023-07-20,D2093Y,584,364.76,213019.84,Tennessee
2024-04-05,B1605Z,821,365.31,299919.51,Texas
2023-06-08,C2671Z,863,24.77,21376.51,Utah
2024-03-14,B2145Z,271,375.06,101641.26,Georgia
2023-06-20,E6371Z,719,40.72,29277.68,Nebraska
2023-12-09,C9648X,388,485.46,188358.48,Vermont
2023-03-04,E1601Z,509,119.49,60820.41,Washington
2024-01-11,B2145Z,20,400.07,8001.4,Vermont
2023-10-08,C3068X,483,74.23,35853.09,Iowa
2023-05-21,A6514X,174,104.65,18209.1,Tennessee
2023-03-24,A3176Y,146,339.46,49561.16,North Carolina
2023-03-07,D9236Y,500,125.47,62735.0,Wyoming
2024-04-06,C3141X,506,452.82,229126.92,Minnesota
2023-03-15,B1257Y,95,342.87,32572.65,Colorado
2023-02-18,A9602Y,652,240.79,156995.08,Oklahoma
2024-08-11,D6304Y,905,468.44,423938.2,Hawaii
2024-03-26,A3019X,538,18.92,10178.96,Maryland
2024-03-10,D4872Y,310,138.43,42913.3,Idaho
2024-11-27,B6001Z,72,407.08,29309.76,Minnesota
2024-06-07,D9520Z,441,444.17,195878.97,Delaware
2024-04-14,A4168Z,681,56.17,38251.77,Arizona
2024-05-27,B1987Z,407,391.49,159336.43,Tennessee
2023-03-12,B2539Y,876,352.16,308492.16,Alaska
2023-08-01,B7894Z,185,347.79,64341.15,Louisiana
2023-05-27,E6371Z,695,496.8,345276.0,Iowa
2023-05-17,E6371Z,189,387.56,73248.84,Oregon
2024-06-15,B7894Z,206,365.9,75375.4,Louisiana
2023-08-21,C5664Y,812,59.05,47948.6,Hawaii
2024-08-29,E8474Y,190,100.55,19104.5,New Hampshire
2023-11-05,B3057Y,960,177.27,170179.2,Rhode Island
2024-11-20,D8616Z,822,367.14,301789.08,Utah
2024-07-14,B3057Y,138,168.89,23306.82,Wisconsin
2024-06-19,B7052Z,542,262.09,142052.78,Wisconsin
2024-01-06,B1257Y,151,468.93,70808.43,Maine
2023-07-24,A8500Z,247,206.23,50938.81,Massachusetts
2023-09-23,E3368Y,188,335.99,63166.12,Virginia
2023-12-12,D2477Z,620,470.59,291765.8,Hawaii
2024-04-09,C7996X,119,276.42,32893.98,Texas
2023-01-15,A2431Y,5,341.17,1705.85,Florida
2024-02-08,D4167X,394,55.53,21878.82,Nevada
2024-06-12,B1605Z,122,353.64,43144.08,Maine
2024-04-07,E1490Y,312,172.68,53876.16,Georgia
2023-05-26,A4168Z,220,50.64,11140.8,Arkansas
2024-04-06,E3368Y,63,133.57,8414.91,Arizona
2024-09-27,C6923Y,88,89.34,7861.92,Wisconsin
2024-09-19,A8547Z,280,236.17,66127.6,Iowa
2023-12-11,B4684Z,442,226.15,99958.3,Wyoming
2024-03-12,B7052Z,21,70.37,1477.77,Minnesota
2024-11-05,A8719Y,77,22.69,1747.13,Kentucky
2024-07-30,A2431Y,621,55.26,34316.46,Arizona
2023-03-02,D7701X,424,342.33,145147.92,Nebraska
2023-10-14,D4267Y,71,134.91,9578.61,Washington
2023-01-07,C5664Y,614,196.8,120835.2,New Mexico
2023-12-25,A8547Z,573,112.58,64508.34,Massachusetts
2024-03-09,D1757X,901,252.7,227682.7,New Jersey
2024-10-25,B1257Y,715,280.61,200636.15,Missouri
2024-09-10,C9648X,842,48.63,40946.46,Texas
2024-12-05,C4514Z,955,460.77,440035.35,Illinois
2024-04-17,D9520Z,312,286.3,89325.6,Wisconsin
2024-10-24,D8616Z,864,386.11,333599.04,Maine
2024-06-30,A6514X,297,402.44,119524.68,Texas
2024-05-28,C9555X,478,22.73,10864.94,Oregon
2024-07-16,A7547Y,615,496.87,305575.05,Washington
2024-03-29,B8096X,946,333.02,315036.92,Utah
2023-03-15,B3057Y,423,177.46,75065.58,Missouri
2023-04-29,C4514Z,802,358.54,287549.08,Colorado
2024-03-11,B1877Z,889,17.12,15219.68,New Hampshire
2023-06-15,A2690Z,287,384.98,110489.26,Illinois
2024-09-02,D2429Z,934,222.36,207684.24,Oregon
2023-11-01,E8719Z,511,217.41,111096.51,Kansas
2024-03-23,A6184Y,703,385.13,270746.39,Texas
2024-06-20,E8474Y,276,194.05,53557.8,Idaho
2023-02-23,C5387X,633,288.97,182918.01,Vermont
2023-04-04,C7787Z,720,442.7,318744.0,South Carolina
2023-06-08,B2539Y,769,120.18,92418.42,Vermont
2023-05-17,B3057Y,557,209.7,116802.9,Connecticut
2024-05-05,B7894Z,222,328.75,72982.5,Oklahoma
2023-04-29,D4872Y,568,449.78,255475.04,Iowa
2023-03-21,C9115X,177,443.06,78421.62,South Carolina
2023-11-26,A7649Y,559,89.82,50209.38,Mississippi
2024-05-01,D9202Z,704,465.53,327733.12,New York
2024-02-20,E7128Y,813,180.03,146364.39,Rhode Island
2023-05-30,D7713Z,378,478.49,180869.22,Hawaii
2023-03-14,A7547Y,407,96.69,39352.83,Massachusetts
2024-07-24,E3368Y,550,456.21,250915.5,Tennessee
2023-05-10,A3176Y,402,444.25,178588.5,Iowa
2023-04-28,E3368Y,453,170.7,77327.1,Missouri
2023-03-04,C4311X,819,486.42,398377.98,Arizona
2024-09-09,D4872Y,114,350.23,39926.22,Rhode Island
2024-03-07,E7964Y,174,345.38,60096.12,Rhode Island
2023-08-07,A3993Z,266,176.0,46816.0,Maine
2023-08-26,C1391X,5,449.98,2249.9,Indiana
2023-02-07,A2740X,668,401.69,268328.92,Pennsylvania
2024-03-19,B4553Y,168,135.76,22807.68,Connecticut
2023-07-14,A8500Z,136,264.13,35921.68,Maryland
2023-07-30,D2275Z,500,27.56,13780.0,Alabama
2024-12-08,C9277Y,190,109.09,20727.1,Indiana
2024-07-05,D8938X,955,77.01,73544.55,South Carolina
2024-07-13,A2690Z,496,301.51,149548.96,New Hampshire
2023-09-02,D1105Z,835,133.27,111280.45,Oklahoma
2024-09-20,B1257Y,716,493.25,353167.0,Idaho
2024-12-14,D9202Z,831,119.93,99661.83,Montana
2023-10-31,C2671Z,447,483.22,215999.34,Alabama
2023-07-21,C3141X,379,227.97,86400.63,Arizona
2023-10-03,A6615Z,529,255.36,135085.44,Rhode Island
2023-05-05,B1505Z,678,300.06,203440.68,Oklahoma
2024-07-21,B2145Z,945,120.02,113418.9,Arizona
2024-02-27,C1391X,814,367.29,298974.06,Alabama
2023-01-01,A8719Y,600,385.69,231414.0,Alabama
2024-09-21,E8291X,254,193.73,49207.42,Kentucky
2023-05-27,D1105Z,98,408.48,40031.04,New Mexico
2024-02-16,A2740X,726,14.08,10222.08,Indiana
2023-11-02,D6404X,488,382.98,186894.24,Wyoming
2024-03-07,C9648X,928,358.31,332511.68,West Virginia
2023-02-09,C6923Y,810,408.48,330868.8,Vermont
2023-11-29,D7713Z,755,141.91,107142.05,Wisconsin
2023-08-28,A7547Y,969,248.95,241232.55,Maine
2024-04-22,B4684Z,960,75.4,72384.0,Pennsylvania
2023-05-23,E1601Z,488,53.88,26293.44,West Virginia
2024-06-25,A4168Z,162,358.19,58026.78,Indiana
2023-05-06,A7649Y,777,95.67,74335.59,Louisiana
2023-04-15,B1877Z,56,218.27,12223.12,Illinois
2023-11-18,D8490X,104,395.81,41164.24,Delaware
2023-03-03,A2690Z,101,334.28,33762.28,Kentucky
2023-05-26,B1257Y,615,465.03,285993.45,Nevada
2023-04-11,D2477Z,674,268.67,181083.58,Minnesota
2023-12-20,C7787Z,928,156.11,144870.08,Virginia
2023-03-11,D1774X,763,276.44,210923.72,Alabama
2023-08-02,D1774X,84,24.5,2058.0,Utah
2024-06-20,B7894Z,692,53.3,36883.6,Missouri
2023-07-14,E1490Y,648,353.46,229042.08,Arizona
2023-01-23,A2740X,377,196.2,73967.4,Oregon
2024-03-09,E1490Y,197,291.03,57332.91,Delaware
2024-10-21,D4872Y,56,326.25,18270.0,Delaware
2024-09-25,D7774Z,397,473.71,188062.87,Oregon
2023-06-22,D5372X,13,343.29,4462.77,Utah
2024-01-10,B1877Z,418,100.84,42151.12,Tennessee
2023-12-04,E9867Z,455,328.94,149667.7,Louisiana
2024-03-03,E7128Y,456,231.53,105577.68,Illinois
2023-05-04,B1505Z,555,244.81,135869.55,Massachusetts
2023-03-14,B7052Z,397,118.94,47219.18,Ohio
2023-03-26,D1757X,95,101.47,9639.65,Oregon
2024-04-22,D1757X,444,291.07,129235.08,Georgia
2024-01-29,D4872Y,82,368.74,30236.68,Mississippi
2023-05-11,E7128Y,844,355.79,300286.76,Colorado
2024-07-25,B1257Y,768,399.95,307161.6,Washington
2023-07-24,C9277Y,590,286.61,169099.9,North Dakota
2023-06-07,D8490X,418,309.63,129425.34,Texas
2024-06-15,C6923Y,8,114.93,919.44,Ohio
2024-08-13,A2501Z,200,460.14,92028.0,Illinois
2024-05-11,C4311X,724,269.35,195009.4,Alabama
2023-05-18,E8719Z,886,349.52,309674.72,Montana
2023-03-26,D1105Z,351,312.62,109729.62,Oregon
2024-09-25,B2145Z,9,344.67,3102.03,Michigan
2024-04-01,D2093Y,518,192.54,99735.72,South Carolina
2023-06-02,E1601Z,68,463.66,31528.88,Delaware
2024-03-12,A2501Z,426,37.86,16128.36,Texas
2024-04-29,A7073Y,309,53.98,16679.82,South Dakota
2024-07-27,B6001Z,382,115.69,44193.58,Mississippi
2024-08-13,D1757X,999,201.05,200848.95,Rhode Island
2023-02-09,E4711Y,672,98.82,66407.04,Idaho
2023-04-01,D4356Z,199,139.37,27734.63,North Dakota
2023-01-07,D2429Z,80,66.8,5344.0,Vermont
2024-09-05,A8719Y,909,53.44,48576.96,Louisiana
2023-06-07,C3141X,649,154.63,100354.87,Montana
2024-12-27,A6514X,503,103.39,52005.17,Iowa
2024-04-07,D7713Z,579,228.23,132145.17,Kentucky
2023-02-19,B2145Z,178,206.44,36746.32,California
2023-04-05,A7073Y,490,237.35,116301.5,West Virginia
2024-04-01,B4684Z,494,410.39,202732.66,Michigan
2023-08-28,D2477Z,368,493.49,181604.32,Oregon
2024-08-21,A2690Z,416,254.09,105701.44,Vermont
2024-07-06,B2145Z,476,417.3,198634.8,Maryland
2024-01-05,C9115X,332,118.19,39239.08,California
2023-07-11,C6923Y,457,385.58,176210.06,Oklahoma
2024-09-24,B4760Z,419,213.88,89615.72,Connecticut
2024-12-18,C5387X,530,12.93,6852.9,North Dakota
2023-05-01,C3141X,307,181.75,55797.25,Montana
2023-10-31,D9236Y,608,311.91,189641.28,Pennsylvania
2024-04-29,D6404X,798,104.7,83550.6,Georgia
2023-03-30,D6404X,242,384.56,93063.52,New York
2023-08-09,E8291X,418,373.06,155939.08,Connecticut
2023-04-29,A6184Y,371,141.41,52463.11,Rhode Island
2024-02-06,E1601Z,42,113.71,4775.82,North Dakota
2023-02-18,A2740X,355,155.97,55369.35,Alabama
2024-01-18,A3019X,918,13.59,12475.62,Montana
2024-03-30,E1601Z,605,94.51,57178.55,Louisiana
2023-11-29,A2740X,268,64.23,17213.64,Georgia
2024-05-10,D4167X,120,366.96,44035.2,Oregon
2024-03-20,C8407Y,14,61.64,862.96,Rhode Island
2024-02-05,E8291X,560,291.17,163055.2,Minnesota
2023-12-29,B4684Z,206,72.22,14877.32,Washington
2023-08-23,A8547Z,322,74.47,23979.34,New Jersey
2023-11-06,D1105Z,588,462.85,272155.8,Pennsylvania
2024-04-20,C9277Y,186,474.77,88307.22,Utah
2024-07-22,C7787Z,238,110.26,26241.88,Indiana
2023-04-15,D1774X,662,188.67,124899.54,Alabama
2023-08-16,E8474Y,849,81.74,69397.26,Wyoming
2024-12-19,D8616Z,619,280.38,173555.22,Iowa
2023-07-10,D2093Y,657,89.86,59038.02,Nevada
2023-08-10,E6371Z,676,321.15,217097.4,Massachusetts
2024-11-01,C8665X,428,354.32,151648.96,Washington
2023-04-04,C9555X,882,167.13,147408.66,Missouri
2024-12-12,D4356Z,611,263.96,161279.56,Wyoming
2024-10-18,A2431Y,877,327.57,287278.89,Nebraska
2024-08-30,A7547Y,711,337.92,240261.12,New Hampshire
2024-11-16,B3057Y,328,332.28,108987.84,Oregon
2023-04-30,D1774X,427,298.63,127515.01,North Dakota
2023-05-21,D8490X,511,429.42,219433.62,Utah
2024-10-01,A6615Z,295,348.18,102713.1,Oregon
2024-01-11,B4553Y,474,234.95,111366.3,Montana
2023-12-20,B6001Z,342,357.86,122388.12,Minnesota
2024-01-06,A2740X,989,240.88,238230.32,Oklahoma
2024-12-25,C4514Z,827,54.95,45443.65,South Dakota
2023-05-08,A7547Y,578,455.12,263059.36,Arkansas
2024-08-01,D9520Z,946,334.15,316105.9,Wisconsin
2023-11-01,A1335Y,340,160.68,54631.2,Indiana
2024-09-11,C8665X,91,104.52,9511.32,Maine
2023-07-25,D2275Z,891,495.53,441517.23,Maryland
2024-02-07,D4455Z,576,466.91,268940.16,Texas
2024-01-05,E8474Y,872,422.61,368515.92,Missouri
2023-07-28,A7073Y,738,475.58,350978.04,Massachusetts
2024-12-13,D2093Y,855,155.12,132627.6,Ohio
2023-04-03,D9520Z,325,201.09,65354.25,Illinois
2024-12-04,E6371Z,664,286.66,190342.24,Delaware
2023-10-21,A6862Z,573,106.46,61001.58,Virginia
2024-10-21,D7701X,142,423.33,60112.86,Minnesota
2023-09-27,A8719Y,774,309.97,239916.78,Idaho
2024-05-31,D6404X,660,305.84,201854.4,Wisconsin
2023-07-07,D4356Z,392,174.56,68427.52,Pennsylvania
2023-07-13,E2559X,483,276.42,133510.86,Kentucky
2023-05-06,A8547Z,242,171.85,41587.7,Maine
2024-04-06,D4872Y,519,164.63,85442.97,Kansas
2023-02-03,D1757X,213,101.07,21527.91,Montana
2024-06-24,D2093Y,180,439.18,79052.4,Minnesota
2023-02-23,A5783Y,217,442.01,95916.17,Michigan
2024-11-29,D2429Z,593,140.01,83025.93,Oklahoma
2024-05-04,B7894Z,23,148.72,3420.56,Kansas
2024-12-17,C2671Z,964,467.68,450843.52,Vermont
2024-04-29,D7701X,607,73.34,44517.38,Hawaii
2023-02-07,B3057Y,204,337.32,68813.28,Delaware
2023-07-14,B2145Z,818,258.08,211109.44,New Jersey
2024-10-21,E3368Y,344,115.5,39732.0,Tennessee
2024-12-20,E2559X,174,206.6,35948.4,Texas
2024-07-13,C3141X,12,423.07,5076.84,California
2023-08-23,A7547Y,758,189.53,143663.74,Wyoming
2023-10-22,C1391X,899,412.51,370846.49,Kentucky
2024-01-23,A9602Y,57,328.67,18734.19,Kentucky
2023-04-27,D4455Z,243,366.9,89156.7,Montana
2024-05-19,E5635Z,713,390.55,278462.15,Iowa
2023-03-15,A6615Z,171,306.65,52437.15,West Virginia
2024-09-29,D2093Y,346,56.41,19517.86,Connecticut
2024-12-16,A7547Y,840,292.07,245338.8,Colorado
2024-07-15,D7678Y,47,367.7,17281.9,Alaska
2023-04-01,C9555X,285,407.96,116268.6,Virginia
2023-07-09,C9555X,484,368.4,178305.6,Alaska
2024-10-06,A2740X,649,186.86,121272.14,Michigan
2023-07-16,E3368Y,940,471.07,442805.8,South Carolina
2024-08-16,A1335Y,969,333.72,323374.68,Florida
2023-11-12,D4747X,58,453.76,26318.08,North Carolina
2024-12-01,D4167X,77,244.83,18851.91,Arizona
2023-09-15,D1774X,536,426.41,228555.76,Wyoming
2024-06-12,C9277Y,769,278.0,213782.0,Michigan
2023-01-19,E8291X,141,436.85,61595.85,Hawaii
2023-06-07,C3141X,91,212.96,19379.36,Florida
2024-04-19,B6001Z,978,69.92,68381.76,California
2023-08-16,C9277Y,897,314.66,282250.02,South Dakota
2023-02-01,E5635Z,739,47.56,35146.84,Kentucky
2024-10-19,D8211X,169,251.6,42520.4,New York
2023-10-17,D7713Z,930,221.57,206060.1,New Mexico
2023-02-06,B3057Y,28,360.39,10090.92,Hawaii
2024-09-04,B2145Z,942,458.69,432085.98,Wisconsin
2023-02-09,C7996X,934,339.04,316663.36,New Hampshire
2024-06-19,C2671Z,744,360.29,268055.76,Tennessee
2024-08-28,D7701X,79,126.08,9960.32,Missouri
2024-01-02,C3068X,708,312.0,220896.0,Wisconsin
2024-11-14,E6371Z,63,96.83,6100.29,Washington
2024-08-26,A7073Y,175,66.75,11681.25,California
2024-05-10,D8616Z,38,103.24,3923.12,Idaho
2023-04-27,B2145Z,328,99.85,32750.8,Connecticut
2023-11-27,A7649Y,59,20.89,1232.51,Maine
2024-01-10,B6001Z,106,335.81,35595.86,Texas
2023-01-28,A1335Y,12,153.15,1837.8,Idaho
2024-09-28,B1505Z,430,343.07,147520.1,North Carolina
2023-12-06,D9202Z,17,181.93,3092.81,Minnesota
2023-09-10,A8500Z,178,126.61,22536.58,Vermont
2023-03-13,D1757X,163,366.95,59812.85,Wyoming
2023-12-12,C4514Z,61,38.8,2366.8,Rhode Island
2024-07-29,D9520Z,609,486.33,296174.97,Arkansas
2024-02-02,A7903Z,722,396.2,286056.4,Nevada
2024-01-29,D9520Z,117,459.4,53749.8,Virginia
2023-01-03,D7713Z,269,230.51,62007.19,Oklahoma
2023-05-24,D1757X,652,116.28,75814.56,Michigan
2024-10-02,D7774Z,377,416.56,157043.12,New Mexico
2023-10-19,E7964Y,574,400.04,229622.96,Maine
2023-05-01,D7774Z,659,436.86,287890.74,Texas
2023-05-28,B3057Y,176,281.52,49547.52,Kentucky
2023-08-20,C7787Z,314,168.13,52792.82,Arizona
2024-06-15,A6862Z,343,366.34,125654.62,Alaska
2023-10-20,E5635Z,247,357.62,88332.14,Minnesota
2024-04-23,D2429Z,687,363.97,250047.39,Oklahoma
2024-08-12,E6371Z,172,136.04,23398.88,West Virginia
2023-07-12,A5783Y,458,295.1,135155.8,Massachusetts
2023-05-05,D8211X,68,269.0,18292.0,Utah
2024-07-18,D4167X,220,40.71,8956.2,Ohio
2023-09-11,B1505Z,252,482.39,121562.28,Wisconsin
2023-12-15,D6146Y,559,217.88,121794.92,Michigan
2024-02-27,C5387X,855,65.05,55617.75,Vermont
2023-01-27,C5387X,902,337.77,304668.54,Colorado
2024-09-26,A6862Z,649,260.91,169330.59,Minnesota
2024-02-22,A3019X,861,398.63,343220.43,Pennsylvania
2023-02-05,A9602Y,615,448.8,276012.0,Alabama
2023-07-05,C6923Y,559,16.92,9458.28,Iowa
2024-08-03,D4747X,997,198.16,197565.52,Alaska
